Topology,DemandFile,ExitCode_SRPP,Time_SRPP,Umax_SRPP,ExitCode_MIP,Time_MIP,Umax_MIP,ExitCode_full,Time_full,Umax_full,ExitCode_CG4SR,Time_CG4SR,Umax_CG4SR
NetworkUsa,4,0,0.704,0.89999,0,2.176043751,0.899995,0,0.945,0.899989,0,6.757740221,0.8999765
Nextgen,0,0,0.142,0.899974,0,0.080873984,0.899974,0,0.126,0.899974,0,0.682356417,0.899974
Nextgen,1,0,0.147,0.899972,0,0.078078985,0.899972,0,0.121,0.899972,0,0.593941881,0.899972
Nextgen,2,0,0.175,0.899971,0,0.115328353,0.899971,0,0.128,0.899971,0,0.631774389,0.899971
Nextgen,3,0,0.164,0.899968,0,0.077227164,0.899968,0,0.124,0.899968,0,0.629610802,0.899968
Nextgen,4,0,0.137,0.899971,0,0.11111226,0.899971,0,0.125,0.899971,0,0.610549825,0.899971
Niif,0,0,0.194,0.90004,0,1.677151699,0.89997,0,0.461,0.90002,0,6.019983009,0.899971
Niif,1,0,0.242,0.899956,0,1.194654092,0.899956,0,0.467,0.899982,0,5.768960175,0.899981
Niif,2,0,0.206,0.900004,0,1.562255539,0.900008,0,0.479,0.899983,0,5.548447589,0.90004
Niif,3,0,0.194,0.899982,0,1.68756304,0.900041,0,0.478,0.899991,0,5.678124043,0.899994
Niif,4,0,0.263,0.899974,0,1.733593264,0.899958,0,0.468,0.899963,0,5.786893733,0.899986
Noel,0,0,0.286,0.900038,0,0.358585175,0.90003,0,0.185,0.900037,0,0.870712567,0.900042
Noel,1,0,0.327,0.899991,0,0.399777654,0.899988,0,0.203,0.900034,0,0.836115495,0.901306
Noel,2,0,0.359,0.900021,0,0.274296744,0.900029,0,0.407,0.900055,0,0.994026503,0.9000535
Noel,3,0,0.551,0.9000305,0,0.652791177,0.899993,0,0.254,0.90005975,0,0.999718634,0.90004675
Noel,4,0,0.343,0.900043,0,0.489722132,0.900044,0,0.309,0.900012,0,0.949880717,0.900055
Nordu1989,0,0,0.051,0.89921875,0,0.032447451,0.89921875,0,0.033,0.89921875,0,0.171552769,0.89921875
Nordu1989,1,0,0.051,0.89921875,0,0.032050763,0.89921875,0,0.034,0.89921875,0,0.160709906,0.89921875
Nordu1989,2,0,0.053,0.899375,0,0.031551853,0.899375,0,0.033,0.899375,0,0.17083708,0.899375
Nordu1989,3,0,0.051,0.89921875,0,0.031655333,0.89921875,0,0.034,0.89921875,0,0.165821859,0.89921875
Nordu1989,4,0,0.064,0.89921875,0,0.030838922,0.89921875,0,0.034,0.89921875,0,0.184334405,0.89921875
Nordu1997,0,0,0.069,0.899978,0,0.056397588,0.899978,0,0.058,0.899978,0,0.351670668,0.899978
Nordu1997,1,0,0.068,0.899979,0,0.054360379,0.899979,0,0.06,0.899979,0,0.349946254,0.899979
Nordu1997,2,0,0.096,0.899978,0,0.051276117,0.899978,0,0.082,0.899978,0,0.348768284,0.899978
Nordu1997,3,0,0.086,0.899981,0,0.051091185,0.899981,0,0.058,0.899981,0,0.39862381,0.899981
Nordu1997,4,0,0.069,0.899979,0,0.051624925,0.899979,0,0.058,0.899979,0,0.342178164,0.899979
Nordu2005,0,0,0.072,0.9218342,0,0.060717781,0.9218342,0,0.043,0.9218342,0,0.185630406,0.9218342
Nordu2005,1,0,0.057,1.3499996,0,0.036953641,1.3499996,0,0.04,1.3499996,0,0.18801072,1.3499996
Nordu2005,2,0,0.062,1.3499997,0,0.036714466,1.3499997,0,0.044,1.3499997,0,0.194025302,1.3499997
Nordu2005,3,0,0.058,1.0587268,0,0.036459361,1.0587268,0,0.04,1.0587268,0,0.181092258,1.0587268
Nordu2005,4,0,0.093,0.9489916,0,0.077283888,0.9489916,0,0.046,0.9490053,0,0.191635289,0.9489916
Nordu2010,0,0,0.079,0.89998,0,0.058448052,0.89998,0,0.065,0.89998,0,0.38560912,0.89998
Nordu2010,1,0,0.081,0.899982,0,0.112265786,0.899982,0,0.065,0.899982,0,0.385073808,0.899982
Nordu2010,2,0,0.085,0.899981,0,0.12234664,0.899981,0,0.069,0.899981,0,0.483515422,0.899981
Nordu2010,3,0,0.087,0.899979,0,0.055498254,0.899979,0,0.066,0.899979,0,0.380372147,0.899979
Nordu2010,4,0,0.099,0.899985,0,0.077818204,0.899985,0,0.066,0.899985,0,0.382037415,0.899985
Nsfcnet,0,0,0.093,0.900011,0,0.13623585,0.900054,0,0.175,0.9000285,0,0.201808871,0.8999985
Nsfcnet,1,0,0.267,0.900015,0,0.216213207,0.900027,0,0.132,0.900074,0,0.331786262,0.900006
Nsfcnet,2,0,0.072,0.899998,0,0.05834542,0.899998,0,0.051,0.899998,0,0.302632384,0.899998
Nsfcnet,3,0,0.14,0.900038,0,0.147440309,0.900085,0,0.214,0.900034,0,0.19218042,0.90079
Nsfcnet,4,0,0.228,0.900045,0,0.18323027,0.900048,0,0.1,0.900062,0,0.434189365,0.900098
Nsfnet,0,0,0.207,0.8957253886,0,0.430885779,0.8960492228,0,0.153,0.8957253886,0,0.583064776,0.8957253886
Nsfnet,1,1,1802.872,0.8960492094,1,1801.63793573,0.8960492228,1,1803.538,0.8960492061,0,0.46050252,0.8989637306
Nsfnet,2,0,0.851,0.8976683938,1,1804.616150212,0.8976683938,0,0.795,0.8976683938,0,0.45772026,0.9012305699
Nsfnet,3,1,1801.242,0.9177460226,1,1800.716267861,0.9242227979,1,1800.695,0.9177460224,0,1.215468061,0.9183937824
Nsfnet,4,0,0.223,0.897992228,0,0.382048075,0.897992228,0,0.172,0.897992228,0,0.603912729,0.9012305699
Ntelos,0,0,2.415,0.899852,0,14.613519499,0.899852,0,3.621,0.899852,0,26.504881224,0.899852
Ntelos,1,0,2.399,0.899861,0,2.917335928,0.899861,0,3.63,0.899861,0,25.885226165,0.899861
Ntelos,2,0,2.352,0.899862,0,9.003248401,0.899862,0,3.572,0.899862,0,26.513674938,0.899862
Ntelos,3,0,3.881,0.899861,0,14.162053666,0.899861,0,3.76,0.899861,0,26.649957999,0.899861
Ntelos,4,0,2.512,0.899861,0,11.099390979,0.899861,0,3.749,0.899861,0,26.098111488,0.899861
Ntt,0,0,2.499,0.9569763174,0,9.471008261,0.9563327031,0,3.27,0.9568442044,0,34.263055682,1.2357799915
Ntt,1,0,1.964,1.0189340599,0,4.259132537,1.0189340599,0,2.766,1.0189340599,0,28.825368748,1.7255993058
Ntt,2,0,1.794,1.1290372621,0,3.606098997,1.1290372621,0,2.32,1.1290372621,0,27.790331479,1.2216000094
Ntt,3,0,1.813,0.9605363744,0,3.182846116,0.9600569817,0,1.982,0.9610420937,0,27.596795382,1.0995335133
Ntt,4,0,1.527,1.1559373392,0,4.991717117,1.1559373392,0,2.631,1.1559373392,0,29.555476191,1.6923130986
Oteglobe,0,0,25.193,0.9016691667,0,234.253215018,0.9015285,0,33.71,0.9016178333,0,864.844759073,0.902895
Oteglobe,1,0,35.448,0.9010683333,0,260.42451304,0.900902,0,40.556,0.900905,0,731.217802824,0.9014383333
Oteglobe,2,0,21.196,0.8997473333,0,331.424001844,0.8997911667,0,30.34,0.8997804167,0,700.791202288,0.9019146667
Oteglobe,3,0,20.162,0.8997891667,0,242.837397716,0.8998158333,0,30.522,0.8997471667,0,749.829142911,0.8998033333
Oteglobe,4,0,20.094,0.8997195,0,108.024390329,0.8997448333,0,29.483,0.8997195,0,735.961487016,0.9010155
Oxford,0,0,0.231,0.899983,0,0.272206422,0.900046,0,0.207,0.899999,0,1.087789627,0.900046
Oxford,1,0,0.222,0.9,0,0.238498851,0.900011,0,0.211,0.900022,0,1.017773854,0.900049
Oxford,2,0,0.191,0.900011,0,0.249558536,0.900065,0,0.169,0.900012,0,1.066438376,0.899995
Oxford,3,0,0.225,0.900048,0,0.265281222,0.90005,0,0.209,0.899983,0,0.961672221,0.899995
Oxford,4,0,0.232,0.900029,0,0.321705327,0.90003,0,0.24,0.900009,0,1.072695277,0.900032
Pacificwave,0,0,0.118,0.900071,0,0.257805515,0.90003865,0,0.12,0.9000348,0,0.79260244,0.9000381
Pacificwave,1,0,0.171,0.90000415,0,0.382960652,0.9000151,0,0.115,0.90003595,0,0.797234162,0.9000515
Pacificwave,2,0,0.123,0.900021,0,0.197887893,0.90003085,0,0.118,0.9000006,0,0.74244851,0.90004905
Pacificwave,3,0,0.236,0.9000623,0,0.621357767,0.90000745,0,0.246,0.9000203,0,0.697740836,0.90010855
Pacificwave,4,0,0.159,0.90002305,0,0.25007808,0.90000885,0,0.116,0.9000122,0,0.783791648,1.00765305
Packetexchange,0,0,0.226,0.899956,0,0.171643719,0.899956,0,0.219,0.899956,0,1.17132899,0.899956
Packetexchange,1,0,0.226,0.899955,0,0.110536131,0.899955,0,0.209,0.899955,0,1.165000004,0.899955
Packetexchange,2,0,0.229,0.899951,0,0.112986979,0.899951,0,0.221,0.899951,0,1.137451544,0.899951
Packetexchange,3,0,0.262,0.899955,0,0.126830842,0.899955,0,0.223,0.899955,0,1.098106227,0.899955
Packetexchange,4,0,0.228,0.899952,0,0.111170325,0.899952,0,0.213,0.899952,0,0.875961766,0.899952
Padi,0,0,0.052,0.89997,0,0.032186603,0.89997,0,0.035,0.89997,0,0.166262927,0.89997
Padi,1,0,0.064,0.8994,0,0.032373076,0.8994,0,0.033,0.8994,0,0.172016674,0.8994
Padi,2,0,0.052,0.8994,0,0.032674955,0.8994,0,0.033,0.8994,0,0.1663831,0.8994
Padi,3,0,0.052,0.8994,0,0.032778311,0.8994,0,0.035,0.8994,0,0.169140883,0.8994
Padi,4,0,0.05,0.8994,0,0.032599368,0.8994,0,0.033,0.8994,0,0.165867476,0.8994
Palmetto,0,0,2.796,0.8999125,0,12.479289613,0.899967,0,3.487,0.899966,0,31.016552515,0.899933
Palmetto,1,0,2.677,0.899906,0,18.709370307,0.8999675,0,3.083,0.899906,0,29.5307483,0.899987
Palmetto,2,0,2.219,0.899911,0,8.855619604,0.8999385,0,3.41,0.8999225,0,29.253881333,0.899964
Palmetto,3,0,2.673,0.8999355,0,13.29215914,0.899966,0,3.064,0.899917,0,32.433288022,0.8999455
Palmetto,4,0,2.914,0.8999726667,0,12.784780249,0.899977,0,3.805,0.8999478333,0,31.460952879,0.8999685
Peer1,0,0,0.222,0.899983,0,0.303501445,0.899983,0,0.21,0.899983,0,0.629571899,0.9000405
Peer1,1,0,0.193,0.899985,0,0.207630357,0.899985,0,0.132,0.899985,0,0.588169437,0.899985
Peer1,2,0,0.204,0.900045125,0,0.338548956,0.9000105,0,0.219,0.900059375,0,0.755150038,0.899995625
Peer1,3,0,1.762,0.900033,0,1.140551896,0.900063,0,1.172,0.900066,0,2.083916326,0.90006875
Peer1,4,0,0.793,0.9000595,0,3.327649162,0.900069,0,0.74,0.90008225,0,1.432164869,0.900018
Pern,0,0,4.181,0.898501,0,17.611084587,0.898501,0,25.429,0.898501,1,-0,-0
Pern,1,0,3.993,0.898509,0,20.947150283,0.898509,0,23.55,0.898509,1,-0,-0
Pern,2,0,4.156,0.898502,0,20.08847981,0.898502,0,24.924,0.898502,1,-0,-0
Pern,3,0,4.143,0.898533,0,28.392354343,0.898533,0,25.047,0.898533,1,-0,-0
Pern,4,0,4.127,0.898505,0,22.663171712,0.898505,0,25.097,0.898505,1,-0,-0
PionierL1,0,0,0.989,0.9000175,0,2.11672461,0.899953,0,1.032,0.89994875,0,7.798014106,0.8999445
PionierL1,1,0,0.76,0.8999965,0,1.680898385,0.9000175,0,1.034,0.900007,0,7.453013874,0.89999225
PionierL1,2,0,0.796,0.89995625,0,1.839195372,0.899967,0,1.195,0.899954,0,7.312433307,0.89994375
PionierL1,3,0,1.214,0.8999655,0,3.192612518,0.8999595,0,1.294,0.8999555,0,9.086125685,0.9
PionierL1,4,0,0.854,0.8999665,0,3.728531261,0.899941,0,1.18,0.8999725,0,7.413248935,0.8999605
PionierL3,0,0,1.265,0.9007213458,0,2.889908834,0.900074275,0,1.832,0.9005745375,0,17.6658366,0.9004263917
PionierL3,1,0,1.476,0.900094425,0,3.253438766,0.900044975,0,2.162,0.9001699,0,15.290967862,0.902122475
PionierL3,2,0,1.365,0.9006977625,0,2.052163954,0.90002115,0,1.441,0.900654075,0,13.248437092,0.90112015
PionierL3,3,0,2.309,0.902744775,0,6.882781761,0.900074875,0,2.063,0.9044009033,0,19.322649172,0.9074524425
PionierL3,4,0,1.372,0.90235075,0,3.120163066,0.9000512,0,1.75,0.9028580375,0,15.056306534,0.90053095
Psinet,0,0,0.247,0.8992777778,0,0.535188989,0.8992,0,0.329,0.8992888889,0,1.447913951,0.8992555556
Psinet,1,0,0.31,0.8993333333,0,0.445026424,0.8993222222,0,0.328,0.8992888889,0,1.487112091,0.8993
Psinet,2,0,0.304,0.8992111111,0,0.549738533,0.8992666667,0,0.255,0.8991777778,0,1.422010497,0.8992666667
Psinet,3,0,0.283,0.8992333333,0,0.625989242,0.8992666667,0,0.347,0.8992444444,0,1.398940876,0.8992666667
Psinet,4,0,0.376,0.8992444444,0,0.640656929,0.8992888889,0,0.307,0.8992444444,0,1.411686016,0.8992222222
Quest,0,0,0.433,0.8999935,0,0.505542549,0.9000365,0,0.514,0.900032875,0,1.543782511,0.900040375
Quest,1,0,8.534,0.9000315,0,7.235682227,0.900068,0,0.73,0.900064,0,2.027050778,0.9002085
Quest,2,0,299.156,0.9080485,1,1807.185706007,0.90810575,0,653.536,0.908068,0,5.838094125,0.9109655
Quest,3,0,0.355,0.8999865,0,1.52480869,0.899998,0,0.688,0.90001625,0,1.476996406,0.900044
Quest,4,0,15.045,0.9000715,0,37.709133595,0.9000655,0,4.047,0.9000601667,0,4.796132695,0.90321675
RedBestel,0,0,20.101,0.899536,0,193.228883056,0.8996212778,0,36.307,0.899536,0,746.982092979,0.8996235
RedBestel,1,0,24.186,0.89965,0,516.018414668,0.8996575,0,41.525,0.8996835,0,909.410384864,0.8997065
RedBestel,2,0,22.971,0.899532,0,274.068124892,0.899532,0,38.464,0.899532,0,727.165414251,0.899532
RedBestel,3,0,22.722,0.899529,0,85.952791483,0.899529,0,41.799,0.899529,0,595.048050201,0.8995835833
RedBestel,4,0,20.555,0.899538,0,124.011075691,0.899538,0,38.718,0.899538,0,640.080930832,0.899538
Rediris,0,0,0.272,0.9046316,0,0.825835005,0.9045888,0,0.339,0.9046372,0,1.226232171,1.0471964
Rediris,1,0,0.408,0.9093683,0,0.658335769,0.9093675,0,0.33,0.9093753,0,1.339236577,0.9107148
Rediris,2,0,0.4,0.9086676,0,1.137697972,0.90867,0,0.327,0.908726,0,1.319064066,0.9707072
Rediris,3,0,0.378,0.933626,0,0.647905228,0.9336556,0,0.337,0.9337342,0,1.532755108,0.9337512
Rediris,4,0,0.295,0.9751784,0,0.618052937,0.9751784,0,0.234,0.9751766,0,1.033838551,1.2141504
Renam,0,0,0.044,0.89975,0,0.027518346,0.89975,0,0.029,0.89975,0,0.170754726,0.89975
Renam,1,0,0.045,0.899875,0,0.028409211,0.899875,0,0.029,0.899875,0,0.150246327,0.899875
Renam,2,0,0.049,0.89875,0,0.028175456,0.89875,0,0.03,0.89875,0,0.152908246,0.89875
Renam,3,0,0.063,0.8998990336,0,0.028550488,0.8998990336,0,0.042,0.8998990336,0,0.148542019,0.8998990336
Renam,4,0,0.06,0.89875,0,0.028379363,0.89875,0,0.029,0.89875,0,0.153970726,0.89875
Renater1999,0,0,0.141,0.8996387097,0,0.150319275,0.8996387097,0,0.162,0.8996387097,0,1.445017312,0.8996387097
Renater1999,1,0,0.111,0.8996645161,0,0.15027965,0.8996645161,0,0.165,0.8996645161,0,1.595149937,0.8996645161
Renater1999,2,0,0.116,0.8996580645,0,0.155598005,0.8996580645,0,0.171,0.8996580645,0,1.192439508,0.8996580645
Renater1999,3,0,0.138,0.8996451613,0,0.143029547,0.8996451613,0,0.163,0.8996451613,0,1.305396042,0.8996451613
Renater1999,4,0,0.132,0.8996580645,0,0.145950652,0.8996580645,0,0.16,0.8996580645,0,1.285897645,0.8996580645
Renater2001,0,0,0.155,0.956883871,0,0.895186881,0.9568903226,0,0.204,0.9569419355,0,1.877189461,0.9568903226
Renater2001,1,0,0.181,1.1750387097,0,0.684680254,1.1750129032,0,0.188,1.1750258065,0,1.777026936,1.175083871
Renater2001,2,0,0.165,0.9475032258,0,1.247771933,0.9475354839,0,0.195,0.9475419355,0,1.723144781,0.9475870968
Renater2001,3,0,0.138,0.8998322581,0,0.143434772,0.8998322581,0,0.177,0.8998322581,0,1.567870775,0.8998322581
Renater2001,4,0,0.152,0.8998774194,0,1.325074108,0.8998774194,0,0.196,0.8999032258,0,1.821162864,0.8999612903
Renater2004,0,0,0.767,0.951283,0,2.099979624,0.9512172,0,1.049,0.9512056,0,7.469251107,0.95132
Renater2004,1,0,1.6,0.9269028,0,7.118958187,0.9267974,0,1.367,0.9271702,0,10.014198491,0.9304596
Renater2004,2,0,1.195,0.9076826,0,4.184648298,0.9076514,0,0.681,0.9076848,0,6.794580606,0.9076696
Renater2004,3,0,3.48,0.9038088,1,1801.388059219,0.9032332,0,3.594,0.9042082,0,11.407403888,0.9039574
Renater2004,4,0,0.553,0.9000318,0,1.760279904,0.9000509,0,0.617,0.9000653,0,6.943688672,0.9028145
Renater2006,0,0,0.669,0.9000248,0,1.384319764,0.9000196,0,0.808,0.9000205,0,9.161315357,0.9000352
Renater2006,1,0,1.018,0.9000352,0,1.445461889,0.9000158,0,1.353,0.9000354,0,9.864737717,0.9000604
Renater2006,2,0,1.38,0.9000258,0,3.591716154,0.900031,0,2.071,0.9000576,0,11.763953028,0.9000674
Renater2006,3,0,0.876,0.8999984,0,0.997693238,0.9000448,0,0.891,0.900038,0,8.016819654,0.9000348
Renater2006,4,0,1.244,0.9000182,0,1.847732732,0.9000732,0,1.063,0.9000716,0,11.147204543,0.900034
Renater2008,0,0,1.161,0.9000774,0,1.494401805,0.9000294,0,1.113,0.9000454,0,9.490380033,0.900256
Renater2008,1,0,1.265,0.9000668,0,1.896522771,0.9000668,0,1.321,0.9000742,0,8.804041716,0.900043
Renater2008,2,0,1.33,0.9000652,0,2.114806637,0.9000193,0,1.125,0.9000433,0,10.95689122,0.900042
Renater2008,3,0,1.086,0.900016,0,1.688554564,0.9000732,0,0.796,0.9000344,0,10.126661148,0.9000632
Renater2008,4,0,1.193,0.900072,0,3.116350145,0.9000256,0,1.14,0.9000052,0,11.013329833,0.899988
Renater2010,0,0,2.865,0.8996908602,0,5.460750152,0.8997064516,0,3.023,0.899694086,0,30.837056676,0.8996696237
Renater2010,1,0,2.211,0.8996795699,0,5.057158675,0.899694086,0,2.837,0.8996983871,0,26.357877272,0.8997
Renater2010,2,0,2.407,0.8997352151,0,4.863542175,0.8997241935,0,3.067,0.8996962366,0,29.78066944,0.8996790323
Renater2010,3,0,3.314,0.8996959677,0,7.22394978,0.8997193548,0,4.212,0.899675,0,39.152464224,0.8997032258
Renater2010,4,0,2.021,0.8996943548,0,4.575255734,0.8997032258,0,2.62,0.8996889785,0,25.088944227,0.8997016129
Restena,0,0,0.173,0.9663694,0,0.41092694,0.9664385,0,0.142,0.9663823,0,0.66152016,0.9663665
Restena,1,0,0.138,0.9543836,0,0.289914726,0.9543967,0,0.12,0.9543425,0,0.836380242,0.9543519
Restena,2,0,0.14,0.9512426,0,0.250037822,0.9513,0,0.125,0.951228,0,0.904509962,0.9512085
Restena,3,0,0.133,0.9416565,0,0.313886923,0.9417118,0,0.127,0.9416972,0,0.974025281,0.941696
Restena,4,0,0.127,0.9402083,0,0.229441802,0.9402239,0,0.141,0.9401589,0,0.965117823,0.9403142
Reuna,0,0,0.19,0.8993707317,0,0.554260455,0.8993707317,0,0.561,0.8993707317,0,6.922261415,0.8993707317
Reuna,1,0,0.165,0.8993853659,0,0.643840869,0.8993853659,0,0.629,0.8993853659,0,6.900361355,0.8993853659
Reuna,2,0,0.198,0.8993804878,0,0.596206967,0.8993804878,0,0.643,0.8993804878,0,6.688075919,0.8993804878
Reuna,3,0,0.243,0.8994750831,0,0.69573615,0.8994750831,0,0.575,0.8994750831,0,6.830824303,0.8994750831
Reuna,4,0,0.209,0.8993756098,0,0.650339989,0.8993756098,0,0.67,0.8993756098,0,6.684227972,0.8993756098
Rhnet,0,0,0.136,0.899974,0,0.066621875,0.899974,0,0.111,0.899974,0,0.438049325,0.899974
Rhnet,1,0,0.14,0.899981,0,0.06795153,0.899981,0,0.116,0.899981,0,0.436146611,0.899981
Rhnet,2,0,0.193,0.899979,0,0.070678705,0.899979,0,0.12,0.899979,0,0.434799829,0.899979
Rhnet,3,0,0.145,0.899976,0,0.07219474,0.899976,0,0.115,0.899976,0,0.443817922,0.899976
Rhnet,4,0,0.184,0.899982,0,0.074098439,0.899982,0,0.108,0.899982,0,0.445848146,0.899982
Rnp,0,0,0.284,0.8999904,0,0.429244988,0.8999904,0,0.455,0.8999904,0,3.865507351,0.8999904
Rnp,1,0,0.288,0.8999746667,0,0.762815404,0.8999746667,0,0.451,0.8999746667,0,3.987959782,0.8999746667
Rnp,2,0,0.271,0.899975,0,0.467602227,0.899975,0,0.438,0.899975,0,3.895842592,0.899975
Rnp,3,0,0.356,0.8999915,0,0.807540538,0.8999915,0,0.46,0.8999915,0,3.882200121,0.8999915
Rnp,4,0,0.35,0.8999743333,0,1.058700564,0.8999743333,0,0.48,0.8999743333,0,3.950203654,0.8999743333
Roedunet,0,0,0.188,1.0959012824,0,0.822950206,1.0959012824,0,0.678,1.0959012824,0,12.54588455,1.0959012824
Roedunet,1,0,0.203,1.2592721193,0,0.605514126,1.2592721193,0,0.674,1.2592721193,0,14.431777417,1.2592721193
Roedunet,2,0,0.189,1.2593171296,0,0.620094718,1.2593171296,0,0.745,1.2593171296,0,14.533724268,1.2593171296
Roedunet,3,0,0.213,1.2594071502,0,0.704322666,1.2594071502,0,0.655,1.2594071502,0,10.868544637,1.2594071502
Roedunet,4,0,0.222,1.1738302923,0,0.711858008,1.1738302923,0,0.704,1.1738302923,0,14.209916404,1.1738302923
RoedunetFibre,0,0,0.961,0.899786,0,1.331487047,0.899786,0,2.209,0.899786,0,23.801792696,0.899786
RoedunetFibre,1,0,1.071,0.899795,0,1.6184347,0.899795,0,2.215,0.899795,0,23.054627668,0.899795
RoedunetFibre,2,0,0.982,0.899788,0,1.738231964,0.899788,0,2.225,0.899788,0,23.131005928,0.899788
RoedunetFibre,3,0,1.059,0.8998,0,1.733465888,0.8998,0,2.087,0.8998,0,23.14611003,0.8998
RoedunetFibre,4,0,1.095,0.899794,0,2.000036553,0.899794,0,2.229,0.899794,0,23.904042692,0.899794
Sago,0,0,0.098,0.899956,0,0.088566606,0.899956,0,0.115,0.899956,0,0.570156171,0.899956
Sago,1,0,0.121,0.899956,0,0.085434448,0.899956,0,0.114,0.899956,0,0.645639427,0.899956
Sago,2,0,0.1,0.899957,0,0.089771954,0.899957,0,0.113,0.899957,0,0.564982407,0.899957
Sago,3,0,0.098,0.899965,0,0.089076829,0.899965,0,0.112,0.899965,0,0.568076629,0.899965
Sago,4,0,0.12,0.89996,0,0.086626213,0.89996,0,0.113,0.89996,0,0.59412614,0.89996
Sanet,0,0,0.913,0.90018945,0,4.341107083,0.90005195,0,1.677,0.90015325,0,14.936938276,0.89999305
Sanet,1,0,0.768,0.90017215,0,2.736174118,0.90000695,0,1.727,0.9000982,0,15.754699434,0.90005575
Sanet,2,0,0.792,0.9000481,0,10.496586369,0.90003875,0,1.726,0.90002205,0,15.228557348,0.90007845
Sanet,3,0,1.136,0.9001191,0,5.645907969,0.8999955,0,1.77,0.9001073,0,15.054413787,0.9000488
Sanet,4,0,0.803,0.9001025,0,6.941397887,0.90004095,0,1.675,0.90001195,0,13.820587177,0.90006245
Sanren,0,0,0.155,0.90248,0,2.789366217,1.080769,0,0.093,0.90248,0,0.169764238,0.905035
Sanren,1,0,0.064,0.957107,0,0.138056199,0.957107,0,0.042,0.957107,0,0.171770078,0.957107
Sanren,2,0,0.124,0.90986,0,0.260750929,0.90986,0,0.089,0.90986,0,0.178813193,0.920595
Sanren,3,0,0.109,0.900835,0,0.952953569,0.900835,0,0.09,0.900835,0,0.17324117,0.93441
Sanren,4,0,0.127,0.921459,0,1.074218909,1.055576,0,0.099,0.921459,0,0.165814404,0.96753
Savvis,0,0,0.173,0.8996222222,0,0.433612306,0.8996444444,0,0.215,0.8996444444,0,1.107297252,0.8996
Savvis,1,0,0.171,0.8996333333,0,0.212675036,0.8995777778,0,0.165,0.8995888889,0,0.959890285,0.8995777778
Savvis,2,0,0.227,0.8995777778,0,0.54761206,0.8995555556,0,0.183,0.8995555556,0,0.98141511,0.8995777778
Savvis,3,0,0.236,0.8995555556,0,0.334796785,0.8996,0,0.195,0.8995333333,0,0.861628644,0.8995111111
Savvis,4,0,0.35,0.8995111111,0,0.345053081,0.8995555556,0,0.19,0.8994666667,0,0.886746357,0.8997777778
Shentel,0,0,0.409,0.899942,0,0.693713378,0.899942,0,0.496,0.899942,0,2.937609734,0.899942
Shentel,1,0,0.515,0.899936,0,0.688445814,0.899936,0,0.465,0.899936,0,2.767400551,0.899936
Shentel,2,0,0.407,0.899931,0,0.246366437,0.899931,0,0.47,0.899931,0,2.749053608,0.899931
Shentel,3,0,0.427,0.899931,0,0.570856029,0.899931,0,0.629,0.899931,0,3.076314818,0.899931
Shentel,4,0,0.477,0.899937,0,0.713196163,0.899937,0,0.426,0.899937,0,2.839780703,0.899937
Sinet,0,0,1.85,0.908267975,0,19.206393475,0.9000352625,0,5.702,0.906354275,0,271.387494919,0.901844375
Sinet,1,0,1.696,0.9047251,0,15.73919367,0.900006475,0,5.681,0.9050377375,0,244.317091812,0.9000134625
Sinet,2,0,1.553,0.9011305,0,23.744204175,0.900030925,0,5.594,0.901425075,0,234.192267586,0.899999575
Sinet,3,0,1.618,0.9110304,0,17.791650088,0.9000423375,0,5.389,0.9129857,0,244.737838324,0.9273150875
Sinet,4,0,1.617,0.901800375,0,21.139335449,0.9000673,0,5.451,0.9008074063,0,237.429357847,0.9001341
Singaren,0,0,0.06,0.899993,0,0.043040997,0.899993,0,0.048,0.899993,0,0.210489846,0.899993
Singaren,1,0,0.063,0.899995,0,0.044077884,0.899995,0,0.046,0.899995,0,0.217308342,0.899995
Singaren,2,0,0.06,0.899995,0,0.043075953,0.899995,0,0.078,0.899995,0,0.20726971,0.899995
Singaren,3,0,0.08,0.899994,0,0.042344401,0.899994,0,0.081,0.899994,0,0.214090711,0.899994
Singaren,4,0,0.075,0.899995,0,0.041630891,0.899995,0,0.067,0.899995,0,0.21284859,0.899995
Spiralight,0,0,0.231,0.900022,0,0.148974137,0.899997,0,0.155,0.9000515,0,0.532830416,0.900025
Spiralight,1,0,0.183,0.900073,0,0.150980151,0.900015,0,0.372,0.9000755,0,0.515692363,0.900019
Spiralight,2,0,0.161,0.9000275,0,0.164153568,0.9000235,0,0.143,0.900021,0,0.531997942,0.9000195
Spiralight,3,0,0.42,0.9000695,0,2.614931177,0.9000265,0,0.308,0.900019,0,0.57484683,0.9014965
Spiralight,4,0,0.201,0.899995,0,0.273944276,0.8999885,0,0.538,0.900053,0,0.588709275,0.900002
Sprint,0,0,0.62,0.8999777778,0,0.328026437,0.8999222222,0,0.176,0.8999333333,0,0.412175506,1.0488777778
Sprint,1,0,65.82,0.9000148148,1,1800.501264155,0.9000555556,0,23.21,0.8999814815,0,0.372585389,0.9733333333
Sprint,2,0,0.305,0.8999666667,0,0.875861112,0.8999222222,0,4.025,0.8999111111,0,0.535578249,0.9371740741
Sprint,3,0,216.916,0.9000111111,1,1800.953121654,0.9001666667,0,48.237,0.9,0,0.35407383,0.9789888889
Sprint,4,0,0.347,0.9659777778,0,0.150981852,0.9659777778,0,0.227,0.9659777778,0,0.360354532,1.0148
